category_codes,category_codes_des,block_codes,block_codes_des,chapter_codes,chapter_codes_des
R64,Cachexia,R50-R69,General symptoms and signs (R50-R69),18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R65,Symptoms and signs specifically associated with systemic inflammation and infection,R50-R69,General symptoms and signs (R50-R69),18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R68,Other general symptoms and signs,R50-R69,General symptoms and signs (R50-R69),18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R69,"Illness, unspecified",R50-R69,General symptoms and signs (R50-R69),18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R70,Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity,R70-R79,"Abnormal findings on examination of blood, without diagnosis (R70-R79)",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R71,Abnormality of red blood cells,R70-R79,"Abnormal findings on examination of blood, without diagnosis (R70-R79)",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R73,Elevated blood glucose level,R70-R79,"Abnormal findings on examination of blood, without diagnosis (R70-R79)",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R74,Abnormal serum enzyme levels,R70-R79,"Abnormal findings on examination of blood, without diagnosis (R70-R79)",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R75,Inconclusive laboratory evidence of human immunodeficiency virus [HIV],R70-R79,"Abnormal findings on examination of blood, without diagnosis (R70-R79)",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R76,Other abnormal immunological findings in serum,R70-R79,"Abnormal findings on examination of blood, without diagnosis (R70-R79)",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R77,Other abnormalities of plasma proteins,R70-R79,"Abnormal findings on examination of blood, without diagnosis (R70-R79)",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R78,"Findings of drugs and other substances, not normally found in blood",R70-R79,"Abnormal findings on examination of blood, without diagnosis (R70-R79)",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R79,Other abnormal findings of blood chemistry,R70-R79,"Abnormal findings on examination of blood, without diagnosis (R70-R79)",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R80,Proteinuria,R80-R82,"Abnormal findings on examination of urine, without diagnosis (R80-R82)",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R81,Glycosuria,R80-R82,"Abnormal findings on examination of urine, without diagnosis (R80-R82)",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R82,Other and unspecified abnormal findings in urine,R80-R82,"Abnormal findings on examination of urine, without diagnosis (R80-R82)",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R83,Abnormal findings in cerebrospinal fluid,R83-R89,"Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis (R83-R89)",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R84,Abnormal findings in specimens from respiratory organs and thorax,R83-R89,"Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis (R83-R89)",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R85,Abnormal findings in specimens from digestive organs and abdominal cavity,R83-R89,"Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis (R83-R89)",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R86,Abnormal findings in specimens from male genital organs,R83-R89,"Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis (R83-R89)",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R87,Abnormal findings in specimens from female genital organs,R83-R89,"Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis (R83-R89)",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R88,Abnormal findings in other body fluids and substances,R83-R89,"Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis (R83-R89)",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R89,"Abnormal findings in specimens from other organs, systems and tissues",R83-R89,"Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis (R83-R89)",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R90,Abnormal findings on diagnostic imaging of central nervous system,R90-R94,"Abnormal findings on diagnostic imaging and in function studies, without diagnosis (R90-R94)",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R91,Abnormal findings on diagnostic imaging of lung,R90-R94,"Abnormal findings on diagnostic imaging and in function studies, without diagnosis (R90-R94)",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R92,Abnormal and inconclusive findings on diagnostic imaging of breast,R90-R94,"Abnormal findings on diagnostic imaging and in function studies, without diagnosis (R90-R94)",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R93,Abnormal findings on diagnostic imaging of other body structures,R90-R94,"Abnormal findings on diagnostic imaging and in function studies, without diagnosis (R90-R94)",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R94,Abnormal results of function studies,R90-R94,"Abnormal findings on diagnostic imaging and in function studies, without diagnosis (R90-R94)",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R97,Abnormal tumor markers,R97,Abnormal tumor markers,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R97,Abnormal tumor markers,R97,Abnormal tumor markers,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R99,Ill-defined and unknown cause of mortality,R99,Ill-defined and unknown cause of mortality,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
R99,Ill-defined and unknown cause of mortality,R99,Ill-defined and unknown cause of mortality,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"
S00,Superficial injury of head,S00-S09,Injuries to the head (S00-S09),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S01,Open wound of head,S00-S09,Injuries to the head (S00-S09),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S02,Fracture of skull and facial bones,S00-S09,Injuries to the head (S00-S09),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S03,Dislocation and sprain of joints and ligaments of head,S00-S09,Injuries to the head (S00-S09),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S04,Injury of cranial nerve,S00-S09,Injuries to the head (S00-S09),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S05,Injury of eye and orbit,S00-S09,Injuries to the head (S00-S09),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S06,Intracranial injury,S00-S09,Injuries to the head (S00-S09),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S07,Crushing injury of head,S00-S09,Injuries to the head (S00-S09),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S08,Avulsion and traumatic amputation of part of head,S00-S09,Injuries to the head (S00-S09),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S09,Other and unspecified injuries of head,S00-S09,Injuries to the head (S00-S09),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S10,Superficial injury of neck,S10-S19,Injuries to the neck (S10-S19),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S11,Open wound of neck,S10-S19,Injuries to the neck (S10-S19),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S12,Fracture of cervical vertebra and other parts of neck,S10-S19,Injuries to the neck (S10-S19),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S13,Dislocation and sprain of joints and ligaments at neck level,S10-S19,Injuries to the neck (S10-S19),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S14,Injury of nerves and spinal cord at neck level,S10-S19,Injuries to the neck (S10-S19),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S15,Injury of blood vessels at neck level,S10-S19,Injuries to the neck (S10-S19),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S16,"Injury of muscle, fascia and tendon at neck level",S10-S19,Injuries to the neck (S10-S19),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S17,Crushing injury of neck,S10-S19,Injuries to the neck (S10-S19),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S19,Other specified and unspecified injuries of neck,S10-S19,Injuries to the neck (S10-S19),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S20,Superficial injury of thorax,S20-S29,Injuries to the thorax (S20-S29),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S21,Open wound of thorax,S20-S29,Injuries to the thorax (S20-S29),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S22,"Fracture of rib(s), sternum and thoracic spine",S20-S29,Injuries to the thorax (S20-S29),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S23,Dislocation and sprain of joints and ligaments of thorax,S20-S29,Injuries to the thorax (S20-S29),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S24,Injury of nerves and spinal cord at thorax level,S20-S29,Injuries to the thorax (S20-S29),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S25,Injury of blood vessels of thorax,S20-S29,Injuries to the thorax (S20-S29),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S26,Injury of heart,S20-S29,Injuries to the thorax (S20-S29),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S27,Injury of other and unspecified intrathoracic organs,S20-S29,Injuries to the thorax (S20-S29),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S28,"Crushing injury of thorax, and traumatic amputation of part of thorax",S20-S29,Injuries to the thorax (S20-S29),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S29,Other and unspecified injuries of thorax,S20-S29,Injuries to the thorax (S20-S29),19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
S30,"Superficial injury of abdomen, lower back, pelvis and external genitals",S30-S39,"Injuries to the abdomen, lower back, lumbar spine, pelvis and external genitals (S30-S39)",19,"Injury, poisoning and certain other consequences of external causes (S00-T88)"
